track,artist,year,duration,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,popularity,genre
Some Day Baby,Lonnie Johnson,1948,188280,.498,.25799999,-12.622,.045600001,.96399999,.0048600002,.124,.68699998,23,Blues
Tomorrow Night,Lonnie Johnson,1948,187032,.47799999,.546,-9.2290001,.0296,.70200002,.0605,.126,.62800002,14,Blues
Camp Washington Chili,Lonnie Mack,1964,146506,.38600001,.78799999,-10.358,.037500001,.00345,.86799997,.27900001,.833,41,Blues
Everyday I Have The Blues,Lowell Fulson,1950,151600,.484,.197,-13.568,.0436,.93900001,.22400001,.079400003,.52899998,3,Blues
"Lonesome Christmas,Pt. 1",Lowell Fulson,1950,180039,.44100001,.44600001,-17.379,.108,.029899999,0,.13699999,.917,0,Blues
Three O'clock Blues,Lowell Fulson,1951,187557,.58200002,.329,-9.4540005,.058899999,.96799999,.00709,.13699999,.597,0,Blues
Reconsider Baby,Lowell Fulson,1954,189466,.69300002,.51800001,-10.984,.053399999,.764,.00078200002,.057,.68800002,38,Blues
Black Nights - Live,Lowell Fulson,1973,247040,.34900001,.91600001,-3.427,.062700003,.31900001,.00324,.95499998,.62900001,2,Blues
Man On The Run,Lowell Fulson,1973,209613,.62900001,.39700001,-10.256,.0308,.308,.0049399999,.11,.85299999,0,Blues
SinnerÃ¢â¬â¢s Prayer - Live,Lowell Fulson,1973,202240,.255,.88800001,-3.322,.076099999,.47099999,.0052499999,.69999999,.53799999,0,Blues
Tramp - Live,Lowell Fulson,1973,258106,.41800001,.91399997,-3.7090001,.052700002,.227,.0056099999,.74699998,.70999998,4,Blues
Bad News Is Coming,Luther Allison,1972,445533,.639,.49599999,-6.8439999,.037500001,.713,.25400001,.054499999,.46700001,49,Blues
The Things I Used to Do,Luther Allison,1972,199466,.389,.122,-21.417999,.068599999,.78299999,.00069299998,.46700001,.43599999,2,Blues
1984: Back Down South - Live,Luther Allison,1994,228200,.47400001,.741,-8.8140001,.101,.266,.038699999,.73199999,.74800003,8,Blues
Cherry Red Wine,Luther Allison,1994,261573,.229,.84799999,-5.8470001,.083300002,.0559,.12800001,.35299999,.51800001,23,Blues
Living in the House of Blues - Live,Luther Allison,1994,398466,.333,.787,-5.6750002,.073600002,.102,.0114,.96799999,.75400001,31,Blues
Soul Fixin' Man,Luther Allison,1994,187826,.52899998,.59500003,-13.696,.037500001,.022700001,.0266,.032600001,.76700002,8,Blues
Low Down and Dirty - Live,Luther Allison,1995,289400,.456,.96100003,-5.1290002,.046599999,.0020600001,.447,.139,.73799998,11,Blues
Bo-weevil blues - 2022 Remastered Version,Ma Rainey,1923,151865,.43799999,.23999999,-11.552,.039700001,.99599999,.81400001,.63099998,.42199999,0,Blues
Jelly Bean Blues,Ma Rainey,1924,199400,.47400001,.091200002,-15.926,.0308,.99599999,.142,.28799999,.44,4,Blues
See See Rider Blues,Ma Rainey,1924,195493,.50599998,.178,-14.233,.048599999,.99599999,.192,.50300002,.31999999,14,Blues
Slave To The Blues,Ma Rainey,1925,157906,.59799999,.099100001,-15.837,.045499999,.99599999,.0469,.40099999,.38600001,37,Blues
Trust No Man,Ma Rainey,1926,187666,.49599999,.14300001,-17.132999,.064400002,.99599999,.88800001,.141,.523,7,Blues
Lost Wandering Blues,Ma Rainey,1927,170481,.57800001,.38699999,-13.218,.34,.995,.64700001,.205,.79000002,0,Blues
Prove It On Me Blues,Ma Rainey,1928,165094,.62300003,.271,-11.719,.1,.995,.0229,.13,.53500003,15,Blues
Sleep Talking Blues (Take 1),Ma Rainey,1928,193733,.55500001,.28099999,-13.312,.056600001,.95999998,0,.33000001,.435,0,Blues
All Your Love,Magic Sam,1967,176186,.433,.69999999,-8.1969995,.163,.84299999,.324,.102,.80000001,44,Blues
Blues Light Boogie,Magic Sam,1967,149679,.64999998,.44,-10.689,.038400002,.80800003,.0000349,.28099999,.87,4,Blues
Every Night And Every Day,Magic Sam,1967,190533,.461,.271,-14.56,.0416,.61699998,.000028500001,.037900001,.59399998,16,Blues
I Need You So Bad,Magic Sam,1967,296506,.43799999,.359,-14.602,.032600001,.73500001,.00118,.096799999,.90100002,28,Blues
Lookin' Good,Magic Sam,1967,197466,.46599999,.368,-16.348,.040199999,.91900003,.86900002,.103,.63700002,27,Blues
My Love Is Your Love,Magic Sam,1967,173079,.579,.60500002,-9.5930004,.0319,.454,.000060499999,.138,.78399998,3,Blues
Sweet Home Chicago,Magic Sam,1967,256533,.57800001,.50400001,-14.441,.040800001,.45699999,.0041,.0942,.741,34,Blues
She Belongs to Me,Magic Sam,1969,160386,.69800001,.60600001,-9.9829998,.0296,.58600003,.00163,.086099997,.96100003,20,Blues
She Don't Love Poor Me,Magic Slim,1986,357053,.38499999,.71700001,-8.5389996,.075000003,.156,.0032200001,.061999999,.71100003,0,Blues
How Unlucky Can One Man Be,Magic Slim,1994,433360,.48699999,.33199999,-15.458,.044199999,.126,.0013,.068499997,.50599998,52,Blues
Scufflin',Magic Slim,1994,164253,.61000001,.95200002,-4.5619998,.243,.27200001,.000142,.0779,.597,6,Blues
Cold Hearted Woman,Magic Slim,1995,322026,.48800001,.449,-10.793,.0438,.016899999,.018999999,.26899999,.56900001,48,Blues
Mustang Sally,Magic Slim,1995,262600,.69800001,.83600003,-4.809,.112,.207,0,.074699998,.86699998,17,Blues
Bad Boy,Magic Slim,1996,278853,.671,.60799998,-12.649,.029200001,.0307,.00158,.116,.958,18,Blues
Whatâs The Matter With The Mill?,Memphis Minnie,1929,170706,.64099997,.233,-13.58,.077299997,.99000001,.345,.112,.70700002,0,Blues
When The Levee Breaks,Memphis Minnie,1929,188693,.704,.28099999,-10.623,.039900001,.98000002,.161,.103,.47799999,36,Blues
Bumble Bee,Memphis Minnie,1930,169053,.51800001,.27599999,-7.4050002,.057100002,.96799999,.000017599999,.122,.69499999,10,Blues
Hoodoo Lady,Memphis Minnie,1934,182173,.81800002,.138,-12.88,.090599999,.92199999,.000012,.138,.40700001,15,Blues
Black Rat Swing,Memphis Minnie,1941,172756,.61500001,.29100001,-11.905,.048099998,.98900002,.000036400001,.064300001,.67799997,4,Blues
In My Girlish Days,Memphis Minnie,1941,155240,.75400001,.162,-13.387,.056000002,.977,0,.119,.54900002,6,Blues
Me And My Chauffeur Blues,Memphis Minnie,1941,169404,.66000003,.088399999,-19.926001,.0427,.88599998,0,.068700001,.727,21,Blues
Kissing in the Dark,Memphis Minnie,1953,151253,.73699999,.39700001,-9.7980003,.048500001,.963,.037099998,.109,.83200002,29,Blues
Rockin' the House,Memphis Slim,1947,169173,.54299998,.54799998,-5.441,.057300001,.88599998,.223,.12800001,.60600001,0,Blues
The Comeback,Memphis Slim,1947,141736,.634,.292,-15.771,.046399999,.76300001,.00238,.043099999,.71200001,4,Blues
MessinÂ´ Around,Memphis Slim,1948,191285,.449,.45199999,-9.1999998,.049899999,.83200002,.43000001,.377,.31900001,0,Blues
Blue And Lonesome,Memphis Slim,1949,192797,.505,.255,-14.176,.034699999,.83499998,.0016899999,.101,.41499999,4,Blues
Every Day I Have the Blues,Memphis Slim,1949,146426,.47,.35100001,-12.633,.036600001,.98100001,.414,.18700001,.87300003,0,Blues
I Am The Blues,Memphis Slim,1949,169466,.46599999,.419,-6.9660001,.0307,.42500001,1.6200000e-06,.083099999,.40900001,19,Blues
Mother Earth,Memphis Slim,1951,159520,.68900001,.069300003,-15.361,.035399999,.96200001,.105,.14399999,.324,31,Blues
61 Highway,Mississippi Fred McDowell,1964,191800,.58600003,.13600001,-13.399,.0429,.949,.0027399999,.138,.52499998,12,Blues
A Dark Cloud Rising,Mississippi Fred McDowell,1964,303626,.428,.21799999,-17.601,.033300001,.65100002,.00232,.156,.382,1,Blues
Baby Please Don't Go,Mississippi Fred McDowell,1964,288560,.66799998,.252,-13.567,.34400001,.75199997,.00403,.047899999,.55000001,15,Blues
Louise,Mississippi Fred McDowell,1964,238533,.63200003,.37799999,-17.202,.056299999,.39899999,0,.125,.74599999,18,Blues
Shake 'Em on Down,Mississippi Fred McDowell,1964,246813,.52700001,.45899999,-16.839001,.109,.94,.419,.81099999,.32499999,30,Blues
Write Me a Few Lines,Mississippi Fred McDowell,1964,217693,.60799998,.37900001,-18.167,.068499997,.551,.00284,.064999998,.463,23,Blues
You Gotta Move,Mississippi Fred McDowell,1965,200666,.62300003,.15099999,-16.275,.062600002,.69700003,.00035399999,.102,.30899999,43,Blues
Fred's Worried Life Blues,Mississippi Fred McDowell,1969,161866,.51999998,.183,-14.875,.036800001,.83999997,.000092100003,.091899998,.338,0,Blues
Ain't No Tellin',Mississippi John Hurt,1928,173666,.60100001,.138,-17.797001,.045699999,.99400002,.32100001,.108,.71899998,6,Blues
Avalon Blues,Mississippi John Hurt,1928,263319,.41100001,.43700001,-14.015,.036200002,.838,.00777,.171,.69199997,25,Blues
Candy Man,Mississippi John Hurt,1928,176333,.43000001,.16,-25.379,.0319,.86699998,.163,.098099999,.71399999,31,Blues
Louis Collins,Mississippi John Hurt,1928,248560,.41800001,.035,-32.039001,.035399999,.90600002,.00094100001,.117,.66500002,23,Blues
